S.1,S.2,S.3,S.4,S.5,S.6,S.7,S.8,S.9,S.10,S.11,S.12,S.13,S.14,S.15,S.16,S.17,S.18,S.19,S.20,S.21,S.22,S.23,S.24,S.25,W,Y,Z,weights
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,1
2.237994215,2.513294176,1.479124046,0.937663007,1.634679905,2.007271856,1.458175446,1.242873688,1.855900471,2.141052314,1.827615109,1.917683928,-0.032856333,-0.772833203,0.055912085,0.619609899,-0.525962751,0.298088196,0.199315724,0.183891921,-0.163638982,0.224493088,0.032369664,0.007278404,-0.202264294,3,0,0,1
2.173619543,2.669662468,1.580101065,1.874990848,2.037163261,1.339179179,1.502754869,1.764280334,0.744476563,2.047378718,0.876209303,1.747653226,-0.0280158,0.041650566,0.54021857,0.319147566,0.693657548,-0.118041555,-0.687723095,0.293148021,0.082221833,0.53010273,0.648358998,0.631430352,0.15724275,2,0,0,1
1.792279707,1.361822812,0.93501369,1.743993863,1.570425345,2.397369115,1.759161522,2.373912939,2.690536764,1.576012194,0.916715382,2.198125255,-0.262498085,0.051404887,0.544833579,0.084272217,-0.038556915,-0.377817019,-0.115208267,0.433979363,0.304066099,-0.009527789,0.092017978,0.373320007,-0.162654883,3,0,0,1
2.487508278,2.219379964,1.474056778,1.381265648,0.538980752,1.793254603,1.693867296,1.605758723,1.725339098,2.392987062,1.27811417,2.079434325,-0.058619431,-0.626393937,0.138590461,-0.521831619,0.532420755,0.973722157,0.660883785,-0.356795753,-0.311077574,-0.492166196,0.101705755,0.394508701,-0.00480592,3,0,1,1
1.921892086,2.111861354,1.969555181,0.667420932,1.044748047,1.667100683,1.386475239,1.285643808,2.118985484,1.634619912,1.79966546,2.406020945,0.870522269,0.625051384,-0.481204099,-0.062244419,-0.295997045,-0.322434003,-0.384845237,-0.068910758,0.371102842,0.48685528,1.239784375,0.201933157,0.555281975,1,0,0,1
1.841953999,2.180485341,2.579865001,1.037219404,1.554736931,1.520277265,1.344149689,1.917861467,0.641507895,1.738982137,1.387963771,1.173456991,0.974071409,-0.167518081,-0.112568062,0.6131735,-0.028084791,0.096938467,-0.491517718,-0.158720588,-0.222879947,-0.051082936,-0.082266891,-0.444755138,-0.061949306,1,0,0,1
2.104928657,3.246804156,1.776852221,1.642591805,1.761756739,1.215765907,1.127815977,2.006761303,1.211626181,2.178432949,1.159682,1.806833592,-0.881425933,0.100807036,0.086777917,-1.013879732,-0.229726303,-0.16836235,-0.301211,0.259417378,0.580662868,-0.298693982,-0.143148491,-0.554884679,0.064900178,1,0,0,1
1.962003322,2.832979054,0.757356397,1.417252748,1.746568303,1.863324528,2.7385021,1.334956541,1.28123379,1.783632615,1.431546379,1.794042949,-0.903112523,-0.46634794,0.337553009,-0.170194992,0.345602925,0.059771717,-0.449870713,0.406428296,0.549577945,0.722329244,-0.288608052,-0.505124479,-0.193238704,2,0,0,1
3.072477217,2.930159569,1.383844014,1.699876504,2.27281093,1.594043709,1.522017002,1.366032325,1.691035992,1.415017137,1.610332351,2.046730829,-0.764621482,-0.312181697,0.076303761,-0.444346877,-0.370301912,1.156361617,0.982980552,0.873848681,-0.656479609,-0.11511827,-0.394172858,0.587101124,0.227352323,2,0,0,1
1.500063797,2.10051222,1.609265101,1.346439757,1.867398571,0.959733579,1.77403449,1.079212843,1.490400006,2.855893797,1.644336908,1.964099132,-0.79662308,-0.357110079,0.468004044,0.406620043,-0.287999296,-0.148328933,0.445958283,0.62530377,-0.628972969,0.121826322,0.155167553,-0.091799373,-0.24045617,2,0,1,1
1.963898902,3.05692297,0.908349578,2.089195415,1.902924633,1.216281938,1.127541507,1.160236395,2.579383685,1.614346802,2.54135441,1.228133929,0.567374701,0.952658468,0.484819564,0.208334215,-0.241580055,0.073667176,-0.291866642,0.230135974,-0.08417797,-0.536329182,-0.122037947,0.189416328,0.25988612,1,0,0,1
2.437997219,2.212835428,1.527686021,1.311442517,0.992637848,1.942813866,1.867376241,2.156233752,1.99717631,1.996145816,2.00149056,1.593246416,-0.025316865,0.336153904,0.132131146,0.713736501,0.237516825,0.250094089,0.13233513,-0.570678241,0.261555293,0.565186341,-0.2754527,-0.197655499,-0.349210536,3,0,1,1
1.784877319,2.62584906,1.419063615,1.948203596,1.818163124,1.876291705,1.007609602,2.005233496,2.513910009,2.29384882,2.081019182,1.538332313,-0.49988498,0.192161377,-0.689969432,-1.001839484,-0.628788751,-1.107453836,0.613051604,0.113117843,-0.270903754,-0.219420422,0.295092833,0.370283093,-0.659819774,3,0,1,1
2.779421826,2.466062471,1.202593105,1.372603571,1.962941532,1.741261082,2.599980329,2.17200119,1.383092115,1.472015445,1.532250092,0.860279496,-0.013617504,1.335448141,-0.035910341,0.530176909,0.318592327,0.317184396,-0.017060491,-0.356141649,0.716531569,0.130215335,-0.577549337,-0.260159557,-0.580093808,3,0,1,1
1.681726262,1.267526899,1.682231652,2.222099337,0.905444384,1.736038631,2.496016383,1.684526376,2.531593721,2.553614947,1.699455363,1.411134182,0.188006673,0.057080377,0.052178961,0.038677086,0.501424061,0.270236049,-0.046795843,0.431483128,0.287959847,-1.235588154,-0.888440901,-0.148435906,0.603467357,1,0,1,1
2.598228416,2.109870429,1.296098944,2.055388511,1.74946661,1.347251443,2.789805846,2.178356382,1.898951225,1.34835766,2.164228756,1.244490059,0.29390294,-0.187942461,-0.211081921,-0.438988235,0.150719073,0.065863094,-0.526239298,0.790131819,-0.38170253,0.069364344,0.976817277,0.852599524,-0.53262881,3,0,0,1
1.70690392,2.7052926,1.653971574,1.596574241,1.203055522,1.675868223,1.529778569,2.12747431,1.111351128,1.598655536,1.98601141,2.092885232,0.378149652,0.11203606,0.612686625,0.042865881,0.228231459,0.283518184,-0.528353818,0.200448963,1.218192259,0.807924051,0.01115692,-0.302568351,-0.568633842,1,0,1,1
2.343331712,3.028620259,2.398698161,1.092667785,1.534859105,1.625056113,2.417027949,0.372985304,1.144133699,1.976539119,2.081413929,1.864385846,-0.136768584,-0.326678758,0.24921542,0.185994688,-0.678176632,-0.511640569,0.738271282,-0.62792334,-0.426701603,0.365847726,0.678489996,-0.330460454,-0.017819918,3,0,1,1
2.336374121,1.746858866,2.502400663,1.351690056,1.869682783,1.782962635,1.671190615,0.991928684,1.046542765,2.19616156,1.53323076,1.565277374,-0.361591503,0.448562858,-0.020955979,0.205229235,-0.863669838,-0.394762003,-0.147143258,-0.688442879,0.539476554,0.132122058,-0.270004942,0.234648095,-0.586364821,3,0,0,1
2.198793073,1.860447731,1.314520804,1.798140646,2.367942303,0.888281322,2.702515851,2.143408257,1.493408817,2.071993441,1.709740095,0.927353189,-0.196327146,0.615492555,-1.003415843,0.118472075,-0.046769806,0.250624839,0.797508044,0.05615423,0.000367264,-0.064761797,-0.132643755,1.154760252,0.504989927,3,0,0,1
0.480850503,-0.743586094,-1.053290412,-0.905114974,-0.580598542,-0.891031607,-0.536645883,-0.020823588,-0.590262057,-1.711336305,-1.917353184,-0.311945781,0.871665204,0.721535512,-0.19490539,0.334209131,-0.032212136,-0.314843224,-0.862462526,0.028764158,-0.181390445,0.481672323,-0.068685289,0.121163827,-0.235621456,1,0,1,1
2.167233191,1.994344014,1.35328921,1.887697328,1.818400816,2.358927657,1.579266617,0.835054094,1.539835351,2.30749592,1.504237533,2.924183921,-0.507845625,0.676365424,-0.723457447,-0.843060748,-0.657217968,-0.214551233,0.519857425,-0.476882661,0.393417162,-0.466733063,0.322221291,-0.210123389,-0.276879149,1,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,1
1.882958353,1.999509492,1.405074394,1.828690956,1.081973742,1.37420767,2.593344233,1.611167019,1.611859261,2.008925349,1.431488639,1.605242855,-0.548700304,-0.176330202,0.355614129,1.396331899,-0.31069008,-0.403444712,0.028543003,0.248977382,-0.323973414,-0.201090611,-0.242077004,-1.404108567,-0.299166173,1,0,0,1
-1.723113914,-0.03372241,-1.453253617,-0.791197254,-0.320212465,-0.180234665,-1.836845439,-1.182350372,-0.36147774,-1.315941396,-1.271106673,-1.156021021,0.253619711,0.282137737,0.264075894,-0.486870373,0.411610487,-0.490507111,0.283935601,0.658155528,-0.167837453,-0.220927018,0.146072714,0.600099589,0.352550274,3,1,1,1
1.970110248,2.818502487,1.433123657,1.017944821,1.918752252,2.756461882,0.824012969,1.162788143,1.24735519,1.723171788,1.279463211,1.513068596,-0.356283444,0.278580333,0.244447413,-0.348311975,0.109785612,0.154892291,-0.3103406,0.506813265,0.356603821,0.060922328,0.007375607,0.212785498,-0.766509177,1,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
1.730069485,2.725357049,1.795955398,2.204592835,2.515763093,1.352923901,1.317050049,1.700799053,0.961748496,2.229730073,2.709664392,1.285965352,-0.570471431,0.631053917,0.013303544,-0.860219541,0.584705066,-0.292809157,-0.337427097,0.158146833,0.133984838,-0.426734765,-0.807969054,-0.453326349,-0.155545185,3,0,0,1
1.407279625,1.749954334,1.583342068,0.385832541,2.140789004,2.31567751,1.631636837,1.750636752,1.639093205,1.33834605,1.8181269,2.448986376,0.103939082,0.184225285,-0.990174606,0.412892288,-0.101881645,-0.132239129,-0.173436928,0.869298718,0.47488671,-0.608702752,0.082603864,0.249042673,0.285352365,1,0,0,1
2.972886728,2.050578126,2.151971036,1.104649872,1.505271203,1.993419294,1.703341479,1.490544849,1.641206245,1.301630045,2.011767063,1.347165122,-0.709853163,-0.179077244,-0.175989664,-0.323761259,-0.2875667,0.116366364,-0.215196615,0.412236049,0.599475378,-0.316493661,0.487180126,0.263433072,-0.19055186,3,0,1,1
2.22680484,2.27135512,1.546578278,1.725706019,1.418692839,1.310215584,2.022381087,2.345669211,2.326352075,1.784108697,1.275025779,2.344972119,0.595061919,0.82377736,-0.214802301,-0.063709533,-0.057191776,-1.247702174,0.842144043,-0.699937385,-0.250132243,-0.042261734,0.144556347,0.063658243,0.214328256,3,0,1,1
2.578428412,1.786337043,0.981788727,1.689992505,1.740922583,1.506084233,1.441381356,1.962864225,1.701322444,1.921427878,1.505183271,2.301570876,-0.014870101,-0.524752421,0.033985119,0.573437557,0.021021343,0.818414237,-0.053777287,-0.039658061,-0.461631792,-0.348611277,0.4317829,-0.299189387,0.562493637,3,0,1,1
2.626397505,3.013088379,1.462891006,2.050125843,2.219089087,2.586594409,1.11282876,1.515274901,1.986996602,1.60799544,1.261385182,1.532102837,-0.554752365,0.145866553,0.337010847,0.186136562,-0.324143615,-1.083113454,0.641052248,0.160855172,0.045467815,-0.268327305,0.428226416,0.102952189,0.255924424,2,0,1,1
1.375123371,2.545851371,1.765616711,3.038176004,1.251083508,2.163282502,1.924145649,2.505721078,1.768579171,2.014471528,1.882422571,1.507186778,0.013718826,0.152549747,-0.229633053,0.256970134,1.170720706,-0.430920345,0.424620208,0.238075253,0.017549787,0.626170139,-0.177144921,1.308378499,0.612821081,1,0,1,1
0.410185377,-0.391173118,-1.50004424,-0.299251761,-2.146237484,-1.419678065,-1.860650787,-0.741350907,-1.472195354,-0.742690037,-1.192406239,-0.996887062,-0.802171098,-0.010477946,0.676547212,-0.322486554,-0.207044399,-0.791361293,-0.184540762,-0.597853581,0.972866177,-0.15820587,-0.476079567,0.31459201,-0.169546561,2,0,1,1
2.72770867,1.801953057,1.256386233,1.853166314,2.277168272,1.432846912,1.906028447,1.410747899,1.977067676,1.78379904,1.435173952,1.701189043,-0.041407701,0.245339483,-0.484893661,0.259088478,-0.407655703,0.761940461,0.035066031,0.878248342,0.042282633,0.418483339,0.476707802,-0.568314313,0.962483124,3,0,0,1
1.77480584,2.79860526,1.690340338,0.763743371,1.925100106,2.31847628,1.40917303,2.192173762,2.319425955,1.217209477,2.377292431,1.776975842,-0.072224528,0.299846092,-0.269719039,1.038277434,-0.010986523,0.460328972,0.925036077,-0.374284639,-0.30111655,-0.920221587,0.833933197,-0.291965595,-0.543233283,1,0,1,1
1.807123831,2.399229578,1.252386069,1.192778075,1.869355074,1.235983541,2.160006271,1.451431766,1.140863496,1.705017026,2.296123022,1.270470689,-0.166437959,0.7572526,-0.765119718,0.666351963,0.281232746,-0.83226048,-0.178981985,0.710449639,-0.468822898,0.082176259,0.26029181,-0.019376368,0.322734248,1,0,0,1
1.985168898,3.059051692,0.629468342,1.712085888,1.66881576,1.163044872,1.708190626,1.08781353,2.107233482,3.233992042,1.974977321,2.319502432,0.457725439,-0.351422364,-0.020812567,-0.596579369,0.003177034,-0.104364121,0.236206816,-0.543840302,-0.285937603,-0.145496739,-0.714251583,0.497944016,-0.717088118,1,0,0,1
2.952369718,2.568590134,2.016649507,1.876521722,2.026170287,1.68391311,1.893313371,1.955455378,1.687518426,0.464839386,0.259348294,1.311454433,-0.429380344,0.64956866,-0.631417911,0.072578655,-0.037582427,0.209088773,-0.206964635,0.634376229,-0.033507368,-0.256054435,-0.251024918,-0.223726734,-0.460618723,2,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1
2.419879143,2.047055972,1.298104301,2.768383922,1.36874873,2.293004146,1.669948448,1.720862076,1.474764712,1.210035017,1.56205205,2.52399225,0.065276321,-0.063158458,-0.41399981,0.161302092,0.340810827,-0.152312469,0.238236245,-0.211234984,0.258501812,0.684551959,0.185550262,0.666758143,1.261411561,3,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,1
2.277828082,3.234418626,1.887992279,1.981068112,1.948515041,1.473362531,2.770406174,2.072622059,1.11164669,1.339154188,1.263793301,1.255820825,-0.195408489,0.360561605,0.648318714,-0.380671959,-0.423169227,0.229083539,0.39614548,0.322405831,0.310850248,0.045893849,0.175993498,-1.05378707,-0.142103818,3,0,0,1
1.653797141,3.198832676,2.064811787,1.721072216,2.326702007,1.563553014,1.596764744,1.44249638,1.661496349,2.345613755,1.62167772,1.299829449,0.12027937,-0.678894213,-0.085305464,-0.418734714,-0.557632508,-1.08763161,0.040613468,-0.37867211,0.540090426,0.279242156,-0.010733777,-0.179250083,-0.314345763,2,0,1,1
1.886775689,1.90547567,1.260826536,1.452021702,2.079172292,1.113932078,1.0566891,2.124995421,1.616917095,2.2556189,1.598409062,2.447757694,0.473179745,0.286127293,0.036559326,-0.212669615,0.071579413,-0.60962319,-0.146147333,-0.671919029,0.16420166,-0.701052497,1.370018106,0.213058985,-0.000104974,3,0,0,1
2.281540211,2.553994773,1.207416538,1.108479218,1.779113865,1.382406412,1.605222021,1.498751581,2.020624366,2.190763747,2.025548273,1.684764219,0.012870455,-0.579829295,0.270575167,0.281804083,-0.23889362,0.121824396,0.05256193,0.271125252,-0.455168357,-0.335637843,0.303867467,-0.490397004,-0.554546792,1,0,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
2.283295682,2.406430441,0.773781662,1.885829169,0.927035979,2.206868779,0.819008617,1.813965172,1.725175389,2.097330319,0.952021798,1.981633407,-0.449188572,-0.492147192,-0.63310015,-0.036484588,-0.743710829,0.542941281,0.639128133,0.190660617,-0.095580528,-0.160994395,-0.098494027,0.536590163,1.3091719,2,0,1,1
2.684287691,2.472870214,1.455297775,1.334563555,2.376388183,1.895880236,2.336033572,1.198950106,2.446198631,1.397505615,0.730549134,1.558465007,0.525493167,0.225012815,0.225187851,0.001187099,0.631633987,-0.594384519,-0.527067068,-0.047840025,-0.355861617,-0.352212517,-0.22003234,0.02664342,0.107812646,3,0,1,1
2.244923734,1.466002139,1.825569764,1.606447502,1.620334722,-0.032795416,1.491658639,1.43912031,2.322751631,1.929140737,1.240993137,1.152986053,-0.060910902,0.026074945,-0.041725359,0.936807425,0.086334528,0.013120672,-0.213431827,0.236284924,0.213448825,0.415025309,-0.191534418,-0.236140111,1.066438682,1,0,1,1
2.163225434,1.512188145,1.954675137,1.450755224,2.140222971,1.959235791,1.786979555,2.023478621,1.911399533,1.902174698,2.128104021,1.804773767,0.331356407,-0.26040725,0.405758553,0.657843005,-0.178926397,0.539900269,-0.336222003,0.483781405,0.256301394,-0.385603343,-0.836910102,0.54966276,0.458904899,1,0,1,1
1.928936843,2.752402668,1.305518905,2.46415605,0.787039831,2.336537176,2.197891782,1.209560575,1.793439455,1.463972991,1.699770177,2.316166103,0.352862728,-0.409650893,0.710834079,-0.377457396,-0.632882486,0.00095718,0.683510964,-0.079835249,-1.076208065,0.014741816,0.28916361,-0.527189354,0.254573432,2,0,1,1
2.841231991,3.594113326,1.817479602,1.349268946,0.48625981,1.978365746,1.669827667,1.890036023,3.109342892,1.538704755,1.275753799,1.75434828,0.050379041,0.183135265,-0.060951441,-0.194004377,0.264980057,-1.040858476,-0.570058345,-0.933721436,0.239840324,-0.855256066,0.391293306,0.798134907,0.324984675,3,0,0,1
-0.182825135,0.156614361,-1.63814237,-1.120308204,-1.211359832,-0.515675802,-1.161318068,-0.208666439,-0.344606511,-0.051163938,-1.006759111,-0.819345035,-0.852778724,0.267629169,0.329662883,0.364240697,-0.14404788,-0.829452179,0.142231617,-0.401764064,-0.335046678,-0.065775617,-0.930593156,-0.566013771,-0.278952613,3,0,1,1
2.404499254,2.811415242,1.474839872,1.997625331,1.468055569,1.691908484,1.751220152,1.954443766,1.743260232,1.73273851,1.350898911,1.873167869,0.279021996,0.120232447,-0.292093292,0.422252803,0.478799206,0.069285241,-0.285613767,0.238700035,0.302592095,-0.138774711,-0.271241486,-0.273090363,0.01242341,2,0,0,1
2.203695581,2.048582428,0.795036392,1.565086532,1.693075726,2.345124947,1.075894367,2.106621493,1.486395578,2.698588402,1.334222153,1.182407877,0.337071311,-0.499930452,1.166035586,0.873424247,-0.467604736,-0.44226285,-0.221158331,0.479240058,0.060877799,-0.320276726,0.290640404,-0.321273247,-0.496288066,2,0,0,1
-0.583796459,-0.584813511,-1.355476051,-0.882317945,-1.214702423,-0.836227871,-1.342751964,-0.455728773,-1.688148793,-0.410374835,-0.928548794,-1.002488672,-0.175646098,-0.222914398,0.253568731,0.51317311,0.186859147,0.063765805,-0.693891833,-0.289052203,-0.487001191,0.155363336,0.674460267,-0.412565459,-0.130424434,2,1,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,1
3.386737434,2.42846037,2.882001259,1.486278676,1.740084938,1.867169809,3.216311944,2.06869787,1.633891635,1.982018923,1.976459787,1.33228666,0.948100666,-0.239830848,-0.063304756,0.06136293,0.559120088,-0.690459076,-0.086523773,0.076348138,-0.332514234,-0.242942313,-0.285619231,-0.239859418,0.816824331,3,0,1,1
1.283393287,1.853021654,1.631319668,1.758245416,1.930626107,1.880808248,2.692643702,2.165071779,1.430211711,2.099632004,0.631292365,0.923862228,-0.573082166,1.368033442,0.360968492,-0.228843715,0.036787318,0.297620396,0.334678709,0.042279684,-0.013694808,-0.441418267,0.334985314,0.954566431,0.206262876,2,0,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1
1.711645791,2.086869047,2.122953612,1.866236814,1.057711833,1.59427498,1.4746521,1.521480364,1.844068355,2.958123905,1.90123065,2.186931725,-0.811615173,-1.558407244,0.14979454,0.79141522,-0.20004585,1.022297449,-0.142157775,0.058012463,0.880628718,-0.89472248,-1.05550501,0.080654943,0.456206429,1,0,1,1
0.445373788,0.254511138,-1.749458436,-1.230191205,-0.921005618,-0.794328602,-1.609410775,-1.32039088,-0.321783514,-0.338396822,-0.567720985,-1.348011996,0.095467015,0.564132321,0.040738419,-0.010113989,0.316401529,0.326355185,-0.072855066,-0.125867616,-0.237734707,-0.419156089,-0.36990633,-0.256595114,-0.109286485,3,0,1,1
1.43783317,3.098808567,1.178290667,1.462382131,1.788912263,1.546944084,2.085489915,1.398370491,0.57123165,1.367116732,1.664861019,2.303758693,-0.021770562,-0.638540472,-0.154850056,-0.005060854,0.14507785,0.228935048,-0.367330313,-0.517666131,0.302015337,-0.032388087,0.116421531,-0.314609982,0.417563728,1,0,1,1
2.389869299,1.503851984,1.486286714,1.956332521,0.847663716,1.743773089,1.592770847,2.069654204,1.481303483,1.657389798,2.104337811,0.991780632,-0.628577397,-1.134727936,0.438873855,-0.508078394,-0.239628628,0.077875866,1.073012204,-0.15290303,0.112142723,0.924261855,-0.804613417,0.361102716,0.208537929,3,0,1,1
2.081921677,1.729512608,2.562232712,2.449712963,0.65894119,2.413386375,2.081218605,0.955992642,1.466918347,1.467202208,2.464891712,1.826834362,0.257317245,-0.067096988,-0.010307188,0.115883148,0.052766358,0.070094138,-0.209729944,0.176971054,0.260452037,-1.028060592,-0.3986851,-1.009674712,-0.265042124,2,0,0,1
1.922952247,2.244608511,1.863575976,2.410462769,1.229163193,1.820808643,1.80155829,1.678127253,1.434084665,1.744769719,1.978414639,1.850400308,0.310531984,-0.242208965,-0.619818524,0.119033022,0.504577788,1.116267605,0.366642244,-0.945427253,0.261161983,-0.481942814,-0.14651089,0.178676361,0.864603183,1,0,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1
2.379615581,1.852470557,1.826266891,1.764534478,3.207918752,1.977553497,1.505531743,1.76542195,2.482913153,1.899317415,1.445611106,1.531581701,-0.000225976,0.049098081,-0.359388758,0.393113232,-0.000217857,-0.801832655,0.647273291,1.218891648,0.553690227,0.574724505,0.121863797,-0.720136508,0.475404426,3,0,1,1
1.823896222,2.688662959,2.06476188,1.262747881,1.590107296,1.641780557,1.006895737,2.121290166,2.518573885,2.135531689,1.311917749,1.840354699,0.509924205,0.318817285,0.559365245,0.447000421,-0.215492316,0.160729632,0.403067076,-0.411090084,-0.293321497,-0.58071312,0.777900996,-0.30656017,-0.718529736,3,0,1,1
2.189004745,2.92049236,1.950411922,1.243653788,0.429648523,2.210551177,2.570734937,2.123391773,1.544986248,2.079179483,2.103533382,1.187074202,0.461419072,0.047579679,-0.497237345,-0.411145224,0.274065927,-0.115319551,0.070539597,-0.266580792,-0.559020362,0.022094845,0.51465989,-0.309651741,0.580451772,2,0,1,1
2.124419412,3.231350302,0.305451131,1.417691892,1.73271299,2.225083604,1.402881573,1.93384592,1.937544437,1.467047757,1.926068756,1.92341763,0.11207404,0.16270952,-0.331048432,-1.011855365,0.74950272,0.31362784,0.586233513,-0.126586824,0.377215051,0.008215655,0.730719595,-0.073765395,0.526946974,3,0,0,1
0.976187319,2.037766857,2.45214325,1.99342783,2.106605084,1.246004311,2.179479216,2.057176349,2.723227304,1.796646194,1.948214947,2.374830025,-0.198308771,-0.676285465,0.456735914,-0.058439463,0.06045195,0.151674936,-0.198807171,0.170607292,0.178959136,0.430452297,-0.127450167,-0.593561537,-0.11828534,1,0,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
0.522974122,-0.814277169,-0.423208759,-0.920378886,-1.629342749,-1.665311199,-0.944198974,-0.59701741,-0.474564378,-1.326389106,-1.426595661,-0.143148604,0.01872031,-0.780124142,0.287417191,0.360067968,-0.045665317,-0.103403211,0.935030401,-0.121632333,0.197584778,-0.084818584,-0.811517621,0.886504389,-0.081398032,2,0,1,1
1.662860605,0.851275697,1.883743813,1.227057543,1.925410464,2.040883732,1.934496494,2.107160853,2.338045084,1.77634385,1.114614788,1.417499577,0.132702986,0.147767234,0.345902275,-0.354650897,0.271317515,0.110666355,-1.096569729,0.130322822,0.348115756,0.554842268,0.62474767,0.003014407,-0.524420781,1,0,1,1
2.45259538,1.76939556,1.97615153,1.575361564,2.035098187,2.235439468,1.9367888,0.900331068,1.280580308,1.298307382,1.253825795,1.690490502,-0.651099337,0.730603366,0.198876312,0.605647154,0.056414344,0.314094946,-0.095467118,0.247364078,0.318406874,0.117831676,0.841826336,0.189621659,-0.246699622,1,0,0,1
1.194849956,2.743192582,1.31836072,1.148784885,1.243221807,1.122997346,1.303555058,2.39539216,1.905695161,1.179253931,1.676722739,2.410911295,-0.496690653,-0.253124132,-0.458425134,1.348721991,0.482859703,-0.104973783,0.510468176,0.141587918,-0.122255564,0.546946186,0.69332488,-0.521998597,0.316392853,1,0,1,1
1.976483586,1.667596091,2.477702406,1.490626507,1.721121725,1.412190915,1.350171782,2.169607829,1.182278039,0.952942367,1.413963921,1.426407244,0.561027293,-0.7410932,0.000575511,-0.06265067,0.207689072,-0.390144264,-0.05800128,-0.264282014,-0.759852952,-0.89197613,-0.46529951,0.731667968,-0.151588632,2,0,1,1
2.298165474,2.695352047,2.412177388,0.877127585,2.532117342,1.880478076,1.443051257,1.89121932,2.176063318,1.239309102,1.207194196,1.885283954,0.276841235,-0.13895555,0.330787608,0.164046005,0.291400085,0.282388873,0.558987841,-0.978935915,0.413599586,-0.294824867,-0.780079144,-0.638407469,0.079646793,1,0,0,1
1.706651709,3.546684779,1.694792122,0.934256143,1.059965536,1.432248615,1.524215217,2.041539046,1.97918781,0.318374037,1.70221391,1.683304733,-0.116948421,0.23072684,-0.9663299,-0.22947902,-0.380674786,0.400816029,-0.417139924,-0.361371453,0.149979426,-0.12638736,-0.084930532,-0.980160971,-1.062874197,3,0,1,1
1.565466053,2.451195979,1.40280967,2.567750751,2.038401441,2.382252383,2.034457097,1.507511334,1.950274977,2.271933132,1.573055777,1.317028874,-0.210587837,0.447388176,0.145200399,0.380778345,-0.151777101,-0.449021371,0.037430634,0.478270809,0.276949831,0.670532531,0.055142391,-0.202697619,-0.264972501,1,0,0,1
0.579054112,-0.468000215,-0.816826196,-1.433667253,-1.927671544,-0.291787725,-0.256381365,-1.232015246,-0.860201391,-1.998659881,-0.935815386,-1.374225238,0.348648869,-0.032810139,-0.392903635,-0.103295076,-0.077355587,0.534784991,-0.567978243,-1.164021339,0.4515685,-0.055379365,0.665024385,-0.96809419,-0.633730397,2,0,1,1
2.204393612,1.750065665,2.09203007,1.747483442,2.07358834,2.016944589,1.632091628,1.919282383,1.938643407,0.994718158,1.117637082,2.241115142,0.488951466,0.838320449,1.403465077,-0.284837458,-0.611340498,0.400822104,-0.420730157,-0.127278651,0.840679815,0.382685174,-0.11484642,0.236877726,-0.554852904,1,0,0,1
2.359617223,2.535708498,1.302035787,1.860968952,1.557035732,1.353872921,1.321221385,2.136555396,1.306165455,1.535897681,1.928777904,1.72500649,-0.066988364,0.754322513,-0.605169348,-0.46071873,-0.217076094,-0.190858635,-0.164014342,0.636581239,0.448871117,-0.416241193,-0.237705181,-1.458505052,0.361020603,2,0,0,1
